frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,fallback_candidate_count,raw_best_score,fallback_best_score,output_score,output_source,tracker_active,tracker_gap,primary_ms,fallback_ms,tracking_ms,total_ms
84,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.5193629997957,0.0033420001273043454,0.008441002137260512,125.67348100128584
85,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.9674519985856,0.0034199983929283917,0.008511000487487763,126.88947499918868
86,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.16568600138999,0.0037200006772764027,0.009104001946980134,124.48053400294157
87,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.08780500318971,0.0034240001696161926,0.008758001058595255,126.87387299956754
88,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.45828200137476,0.003659999492811039,0.008319002517964691,125.79979300062405
89,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.39222799931304,0.0038390026020351797,0.00827599797048606,127.12703000215697
90,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.19323000113945,0.003316999936942011,0.00817399995867163,124.3860369977483
91,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.07850099951611,0.0036339988582767546,0.007958999049151316,125.91694799994002
92,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.42097700253362,0.003602999640861526,0.008132999937515706,125.29152299975976
93,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.7475139987364,0.0035369994293432683,0.008270002581411973,125.31209100052365
94,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,120.08118399899104,0.003687000571517274,0.008379000064451247,131.8178990004526
95,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.98327499793959,0.00413400266552344,0.00856899714563042,125.82305500109214
96,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.42211900066468,0.0026040033844765276,0.006313999620033428,126.35879700246733
97,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.14368799928343,0.003355002263560891,0.008208000508602709,126.8989159980265
98,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.18671899789479,0.003545999788912013,0.008815000910544768,124.90057100148988
